idx,tag
6e4888a48bcd85008f345c55c33777f6,exploration
6e4888a48bcd85008f345c55c33777f6,TEDx
6e4888a48bcd85008f345c55c33777f6,universe
4965d66fe7fa73bd90934b473ea521f2,TED
4965d66fe7fa73bd90934b473ea521f2,talks
4965d66fe7fa73bd90934b473ea521f2,art
4965d66fe7fa73bd90934b473ea521f2,social media
4965d66fe7fa73bd90934b473ea521f2,interface design
4965d66fe7fa73bd90934b473ea521f2,technology
4965d66fe7fa73bd90934b473ea521f2,culture
4965d66fe7fa73bd90934b473ea521f2,creativity
4965d66fe7fa73bd90934b473ea521f2,media
34c18c78deb9e4a7f769eef0a24d47cd,TED
34c18c78deb9e4a7f769eef0a24d47cd,talks
34c18c78deb9e4a7f769eef0a24d47cd,pandemic
34c18c78deb9e4a7f769eef0a24d47cd,health
34c18c78deb9e4a7f769eef0a24d47cd,public health
34c18c78deb9e4a7f769eef0a24d47cd,global issues
34c18c78deb9e4a7f769eef0a24d47cd,illness
34c18c78deb9e4a7f769eef0a24d47cd,disease
34c18c78deb9e4a7f769eef0a24d47cd,Vaccines
34c18c78deb9e4a7f769eef0a24d47cd,virus
34c18c78deb9e4a7f769eef0a24d47cd,coronavirus
6e7596269c3093f98e7cb62f036bc825,TED
6e7596269c3093f98e7cb62f036bc825,talks
6e7596269c3093f98e7cb62f036bc825,TED-Ed
6e7596269c3093f98e7cb62f036bc825,animation
6e7596269c3093f98e7cb62f036bc825,education
6e7596269c3093f98e7cb62f036bc825,math
867a2991492291fccfdfd318a63361df,TED
867a2991492291fccfdfd318a63361df,talks
867a2991492291fccfdfd318a63361df,journalism
867a2991492291fccfdfd318a63361df,society
867a2991492291fccfdfd318a63361df,news
867a2991492291fccfdfd318a63361df,media
867a2991492291fccfdfd318a63361df,TEDx
867a2991492291fccfdfd318a63361df,democracy
ad4cdcae576bb4627704c2dc1f7c097b,TED
ad4cdcae576bb4627704c2dc1f7c097b,talks
ad4cdcae576bb4627704c2dc1f7c097b,TED-Ed
ad4cdcae576bb4627704c2dc1f7c097b,animation
ad4cdcae576bb4627704c2dc1f7c097b,ancient world
ad4cdcae576bb4627704c2dc1f7c097b,education
ad4cdcae576bb4627704c2dc1f7c097b,Egypt
ad4cdcae576bb4627704c2dc1f7c097b,storytelling
ad4cdcae576bb4627704c2dc1f7c097b,history
ad4cdcae576bb4627704c2dc1f7c097b,women
ad4cdcae576bb4627704c2dc1f7c097b,culture
1ffd4ddeea3bd9e7f144fb82512d5460,TED
1ffd4ddeea3bd9e7f144fb82512d5460,talks
1ffd4ddeea3bd9e7f144fb82512d5460,climate change
1ffd4ddeea3bd9e7f144fb82512d5460,society
1ffd4ddeea3bd9e7f144fb82512d5460,culture
1ffd4ddeea3bd9e7f144fb82512d5460,psychology
1ffd4ddeea3bd9e7f144fb82512d5460,empathy
1ffd4ddeea3bd9e7f144fb82512d5460,humanity
1ffd4ddeea3bd9e7f144fb82512d5460,health care
1ffd4ddeea3bd9e7f144fb82512d5460,mental health
1ffd4ddeea3bd9e7f144fb82512d5460,personal growth
1ffd4ddeea3bd9e7f144fb82512d5460,emotions
1ffd4ddeea3bd9e7f144fb82512d5460,compassion
1ffd4ddeea3bd9e7f144fb82512d5460,environment
8f396d984997de805747ef8f80704b39,TED
8f396d984997de805747ef8f80704b39,talks
8f396d984997de805747ef8f80704b39,security
8f396d984997de805747ef8f80704b39,technology
8f396d984997de805747ef8f80704b39,privacy
8f396d984997de805747ef8f80704b39,society
8f396d984997de805747ef8f80704b39,communication
8f396d984997de805747ef8f80704b39,data
8f396d984997de805747ef8f80704b39,software
8f396d984997de805747ef8f80704b39,future
8f396d984997de805747ef8f80704b39,hack
8f396d984997de805747ef8f80704b39,Internet
ff02458be71976bcb02f62110ea42943,TED
ff02458be71976bcb02f62110ea42943,talks
ff02458be71976bcb02f62110ea42943,TED-Ed
ff02458be71976bcb02f62110ea42943,animation
ff02458be71976bcb02f62110ea42943,education
ff02458be71976bcb02f62110ea42943,code
ff02458be71976bcb02f62110ea42943,programming
ff02458be71976bcb02f62110ea42943,math
ff02458be71976bcb02f62110ea42943,computers
ff02458be71976bcb02f62110ea42943,technology
ff02458be71976bcb02f62110ea42943,engineering
ff02458be71976bcb02f62110ea42943,Internet
dfec7476d0b3935e2983742c036c5f16,TED
dfec7476d0b3935e2983742c036c5f16,talks
dfec7476d0b3935e2983742c036c5f16,science
dfec7476d0b3935e2983742c036c5f16,education
dfec7476d0b3935e2983742c036c5f16,bees
dfec7476d0b3935e2983742c036c5f16,public spaces
dfec7476d0b3935e2983742c036c5f16,cities
dfec7476d0b3935e2983742c036c5f16,museums
dfec7476d0b3935e2983742c036c5f16,community
9d9f829178b889183e88238c5eaf6c72,TED
9d9f829178b889183e88238c5eaf6c72,talks
9d9f829178b889183e88238c5eaf6c72,activism
9d9f829178b889183e88238c5eaf6c72,Africa
9d9f829178b889183e88238c5eaf6c72,corruption
9d9f829178b889183e88238c5eaf6c72,society
9d9f829178b889183e88238c5eaf6c72,politics
9d9f829178b889183e88238c5eaf6c72,social change
9d9f829178b889183e88238c5eaf6c72,government
9d9f829178b889183e88238c5eaf6c72,policy
6f621f5283ff22ef866fd68ff47f97b5,TED
6f621f5283ff22ef866fd68ff47f97b5,talks
6f621f5283ff22ef866fd68ff47f97b5,technology
6f621f5283ff22ef866fd68ff47f97b5,personal growth
6f621f5283ff22ef866fd68ff47f97b5,society
6f621f5283ff22ef866fd68ff47f97b5,social change
6f621f5283ff22ef866fd68ff47f97b5,disability
6f621f5283ff22ef866fd68ff47f97b5,design
8655d2ca31708e6a43dcba0f65452dd1,TED
8655d2ca31708e6a43dcba0f65452dd1,talks
8655d2ca31708e6a43dcba0f65452dd1,work
8655d2ca31708e6a43dcba0f65452dd1,gender equality
8655d2ca31708e6a43dcba0f65452dd1,business
8655d2ca31708e6a43dcba0f65452dd1,gender
8655d2ca31708e6a43dcba0f65452dd1,data
8655d2ca31708e6a43dcba0f65452dd1,TEDx
854b552c65bb2526ae19ed18038aa119,TED
854b552c65bb2526ae19ed18038aa119,talks
854b552c65bb2526ae19ed18038aa119,animation
854b552c65bb2526ae19ed18038aa119,TED-Ed
854b552c65bb2526ae19ed18038aa119,psychology
854b552c65bb2526ae19ed18038aa119,news
854b552c65bb2526ae19ed18038aa119,journalism
854b552c65bb2526ae19ed18038aa119,education
854b552c65bb2526ae19ed18038aa119,statistics
854b552c65bb2526ae19ed18038aa119,brain
854b552c65bb2526ae19ed18038aa119,data
e8dc3fb78601eda527258b55b58250f4,TED
e8dc3fb78601eda527258b55b58250f4,talks
e8dc3fb78601eda527258b55b58250f4,business
e8dc3fb78601eda527258b55b58250f4,leadership
e8dc3fb78601eda527258b55b58250f4,culture
e8dc3fb78601eda527258b55b58250f4,Asia
e8dc3fb78601eda527258b55b58250f4,decision-making
e8dc3fb78601eda527258b55b58250f4,china
e8dc3fb78601eda527258b55b58250f4,work
e8dc3fb78601eda527258b55b58250f4,philosophy
80918fa489ba8bc87b16357283b3fafb,TED
80918fa489ba8bc87b16357283b3fafb,talks
80918fa489ba8bc87b16357283b3fafb,animation
80918fa489ba8bc87b16357283b3fafb,animals
80918fa489ba8bc87b16357283b3fafb,TED-Ed
80918fa489ba8bc87b16357283b3fafb,education
80918fa489ba8bc87b16357283b3fafb,disease
80918fa489ba8bc87b16357283b3fafb,ecology
80918fa489ba8bc87b16357283b3fafb,climate change
dff62bf34eef0948018f3e237c140df2,TED
dff62bf34eef0948018f3e237c140df2,talks
dff62bf34eef0948018f3e237c140df2,human rights
dff62bf34eef0948018f3e237c140df2,health care
dff62bf34eef0948018f3e237c140df2,policy
dff62bf34eef0948018f3e237c140df2,social change
dff62bf34eef0948018f3e237c140df2,big problems
dff62bf34eef0948018f3e237c140df2,children
dff62bf34eef0948018f3e237c140df2,government
dff62bf34eef0948018f3e237c140df2,global issues
dff62bf34eef0948018f3e237c140df2,inequality
dff62bf34eef0948018f3e237c140df2,global development
8411dfc2328b8699f4f6667448375074,TED
8411dfc2328b8699f4f6667448375074,talks
8411dfc2328b8699f4f6667448375074,history
8411dfc2328b8699f4f6667448375074,identity
8411dfc2328b8699f4f6667448375074,inequality
8411dfc2328b8699f4f6667448375074,social change
8411dfc2328b8699f4f6667448375074,race
c43ada5a4cc9d4a524a8e59d8a609f5f,TED
c43ada5a4cc9d4a524a8e59d8a609f5f,talks
c43ada5a4cc9d4a524a8e59d8a609f5f,entertainment
c43ada5a4cc9d4a524a8e59d8a609f5f,film
c43ada5a4cc9d4a524a8e59d8a609f5f,movies
c43ada5a4cc9d4a524a8e59d8a609f5f,technology
c43ada5a4cc9d4a524a8e59d8a609f5f,creativity
c43ada5a4cc9d4a524a8e59d8a609f5f,innovation
c43ada5a4cc9d4a524a8e59d8a609f5f,media
860a90e8e36b7082b0a0f6eeb20157b0,TED
860a90e8e36b7082b0a0f6eeb20157b0,talks
860a90e8e36b7082b0a0f6eeb20157b0,Science (hard)
860a90e8e36b7082b0a0f6eeb20157b0,chemistry
860a90e8e36b7082b0a0f6eeb20157b0,identity
860a90e8e36b7082b0a0f6eeb20157b0,women
860a90e8e36b7082b0a0f6eeb20157b0,race
dd77f7d775c284daf6122bb588cf5fc8,TED
dd77f7d775c284daf6122bb588cf5fc8,talks
dd77f7d775c284daf6122bb588cf5fc8,animation
dd77f7d775c284daf6122bb588cf5fc8,TED-Ed
dd77f7d775c284daf6122bb588cf5fc8,education
dd77f7d775c284daf6122bb588cf5fc8,history
dd77f7d775c284daf6122bb588cf5fc8,culture
dd77f7d775c284daf6122bb588cf5fc8,ancient world
dd77f7d775c284daf6122bb588cf5fc8,language
dd77f7d775c284daf6122bb588cf5fc8,world cultures
17e626fcd9f28debd624bae403038c10,TED
17e626fcd9f28debd624bae403038c10,talks
17e626fcd9f28debd624bae403038c10,technology
17e626fcd9f28debd624bae403038c10,data
17e626fcd9f28debd624bae403038c10,economics
17e626fcd9f28debd624bae403038c10,Internet
17e626fcd9f28debd624bae403038c10,business
17e626fcd9f28debd624bae403038c10,social media
17e626fcd9f28debd624bae403038c10,future
17e626fcd9f28debd624bae403038c10,society
17e626fcd9f28debd624bae403038c10,china
d0f99b410dc0547df0b9bd06138fbc79,TED
d0f99b410dc0547df0b9bd06138fbc79,talks
d0f99b410dc0547df0b9bd06138fbc79,TED-Ed
d0f99b410dc0547df0b9bd06138fbc79,animation
d0f99b410dc0547df0b9bd06138fbc79,education
d0f99b410dc0547df0b9bd06138fbc79,medicine
d0f99b410dc0547df0b9bd06138fbc79,medical research
d0f99b410dc0547df0b9bd06138fbc79,invention
d0f99b410dc0547df0b9bd06138fbc79,innovation
d0f99b410dc0547df0b9bd06138fbc79,history
d0f99b410dc0547df0b9bd06138fbc79,science
d0f99b410dc0547df0b9bd06138fbc79,human body
d0f99b410dc0547df0b9bd06138fbc79,biology
d0f99b410dc0547df0b9bd06138fbc79,physiology
e1657cffcd58b80432d64add5cfcc007,TED
e1657cffcd58b80432d64add5cfcc007,talks
e1657cffcd58b80432d64add5cfcc007,health
e1657cffcd58b80432d64add5cfcc007,pollution
e1657cffcd58b80432d64add5cfcc007,environment
e1657cffcd58b80432d64add5cfcc007,brain
e1657cffcd58b80432d64add5cfcc007,science
e1657cffcd58b80432d64add5cfcc007,global issues
e1657cffcd58b80432d64add5cfcc007,human body
e1657cffcd58b80432d64add5cfcc007,biosphere
4aa54f7185afe0e654fa19d7a64473a8,TED
4aa54f7185afe0e654fa19d7a64473a8,talks
4aa54f7185afe0e654fa19d7a64473a8,parenting
4aa54f7185afe0e654fa19d7a64473a8,social change
4aa54f7185afe0e654fa19d7a64473a8,gender equality
4aa54f7185afe0e654fa19d7a64473a8,children
4aa54f7185afe0e654fa19d7a64473a8,culture
4aa54f7185afe0e654fa19d7a64473a8,society
4aa54f7185afe0e654fa19d7a64473a8,family
c3226dd080f3f08553ecc0601e91623f,TED
c3226dd080f3f08553ecc0601e91623f,talks
c3226dd080f3f08553ecc0601e91623f,paleontology
c3226dd080f3f08553ecc0601e91623f,animals
c3226dd080f3f08553ecc0601e91623f,history
c3226dd080f3f08553ecc0601e91623f,nature
c3226dd080f3f08553ecc0601e91623f,science
c3226dd080f3f08553ecc0601e91623f,complexity
c3226dd080f3f08553ecc0601e91623f,evolution
c3226dd080f3f08553ecc0601e91623f,TED Fellows
01311bbba4654fdcec46bfcbd238e507,TED
01311bbba4654fdcec46bfcbd238e507,talks
01311bbba4654fdcec46bfcbd238e507,society
01311bbba4654fdcec46bfcbd238e507,identity
01311bbba4654fdcec46bfcbd238e507,gender
01311bbba4654fdcec46bfcbd238e507,emotions
01311bbba4654fdcec46bfcbd238e507,culture
01311bbba4654fdcec46bfcbd238e507,TEDx
01311bbba4654fdcec46bfcbd238e507,love
cdefae1c2785ae8869e95ce7448a6932,TED
cdefae1c2785ae8869e95ce7448a6932,talks
cdefae1c2785ae8869e95ce7448a6932,oceans
cdefae1c2785ae8869e95ce7448a6932,design
cdefae1c2785ae8869e95ce7448a6932,creativity
cdefae1c2785ae8869e95ce7448a6932,water
cdefae1c2785ae8869e95ce7448a6932,sports
cdefae1c2785ae8869e95ce7448a6932,nature
a2d3435c9ceac8a77105695fb8c73caf,TED
a2d3435c9ceac8a77105695fb8c73caf,talks
a2d3435c9ceac8a77105695fb8c73caf,design
a2d3435c9ceac8a77105695fb8c73caf,history
a2d3435c9ceac8a77105695fb8c73caf,culture
a2d3435c9ceac8a77105695fb8c73caf,creativity
a2d3435c9ceac8a77105695fb8c73caf,social change
08f2c1c22ccb8d45650cb351b2c073a6,TED
08f2c1c22ccb8d45650cb351b2c073a6,talks
08f2c1c22ccb8d45650cb351b2c073a6,books
08f2c1c22ccb8d45650cb351b2c073a6,creativity
08f2c1c22ccb8d45650cb351b2c073a6,design
baf27b90934ade9c5ef3f240c9171da0,TED
baf27b90934ade9c5ef3f240c9171da0,talks
baf27b90934ade9c5ef3f240c9171da0,design
baf27b90934ade9c5ef3f240c9171da0,creativity
baf27b90934ade9c5ef3f240c9171da0,food
1e4bc205ca3344eea70677becbee87a7,TED
1e4bc205ca3344eea70677becbee87a7,talks
1e4bc205ca3344eea70677becbee87a7,design
1e4bc205ca3344eea70677becbee87a7,fashion
1e4bc205ca3344eea70677becbee87a7,sight
1e4bc205ca3344eea70677becbee87a7,creativity
c8347288e8d4d4b1c01ff314670d65be,TED
c8347288e8d4d4b1c01ff314670d65be,talks
c8347288e8d4d4b1c01ff314670d65be,design
c8347288e8d4d4b1c01ff314670d65be,history
c8347288e8d4d4b1c01ff314670d65be,science
c8347288e8d4d4b1c01ff314670d65be,technology
c8347288e8d4d4b1c01ff314670d65be,creativity
58a18841d83cc17e8641df3f36b675a2,TED
58a18841d83cc17e8641df3f36b675a2,talks
58a18841d83cc17e8641df3f36b675a2,design
58a18841d83cc17e8641df3f36b675a2,food
58a18841d83cc17e8641df3f36b675a2,creativity
c7f261940cda7d9822f1a018caf9e0eb,TED
c7f261940cda7d9822f1a018caf9e0eb,talks
c7f261940cda7d9822f1a018caf9e0eb,food
c7f261940cda7d9822f1a018caf9e0eb,creativity
c7f261940cda7d9822f1a018caf9e0eb,design
9ef230d6141f15d28b16070fdd381ce1,TED
9ef230d6141f15d28b16070fdd381ce1,talks
9ef230d6141f15d28b16070fdd381ce1,humanity
9ef230d6141f15d28b16070fdd381ce1,anthropology
9ef230d6141f15d28b16070fdd381ce1,design
9ef230d6141f15d28b16070fdd381ce1,arts
9ef230d6141f15d28b16070fdd381ce1,consumerism
9ef230d6141f15d28b16070fdd381ce1,history
9ef230d6141f15d28b16070fdd381ce1,graphic design
9ef230d6141f15d28b16070fdd381ce1,community
9ef230d6141f15d28b16070fdd381ce1,society
9ef230d6141f15d28b16070fdd381ce1,business
9ef230d6141f15d28b16070fdd381ce1,creativity
8c543dd9b854b7371dc9aff49a950bb0,TED
8c543dd9b854b7371dc9aff49a950bb0,talks
8c543dd9b854b7371dc9aff49a950bb0,business
8c543dd9b854b7371dc9aff49a950bb0,government
8c543dd9b854b7371dc9aff49a950bb0,community
97928059fda3d57db79f0034a34f367c,TED
97928059fda3d57db79f0034a34f367c,talks
97928059fda3d57db79f0034a34f367c,activism
97928059fda3d57db79f0034a34f367c,Internet
97928059fda3d57db79f0034a34f367c,women
97928059fda3d57db79f0034a34f367c,law
97928059fda3d57db79f0034a34f367c,TEDx
97928059fda3d57db79f0034a34f367c,social change
97928059fda3d57db79f0034a34f367c,social media
749f4de66894616b24ff4c413ec6b83c,TED
749f4de66894616b24ff4c413ec6b83c,talks
749f4de66894616b24ff4c413ec6b83c,animation
749f4de66894616b24ff4c413ec6b83c,history
749f4de66894616b24ff4c413ec6b83c,TED-Ed
749f4de66894616b24ff4c413ec6b83c,education
749f4de66894616b24ff4c413ec6b83c,relationships
749f4de66894616b24ff4c413ec6b83c,world cultures
749f4de66894616b24ff4c413ec6b83c,india
749f4de66894616b24ff4c413ec6b83c,religion
749f4de66894616b24ff4c413ec6b83c,culture
749f4de66894616b24ff4c413ec6b83c,food
c4ef6e7dddcd1e2b35d83b236664665c,TED
c4ef6e7dddcd1e2b35d83b236664665c,talks
c4ef6e7dddcd1e2b35d83b236664665c,science
c4ef6e7dddcd1e2b35d83b236664665c,nature
c4ef6e7dddcd1e2b35d83b236664665c,ecology
c4ef6e7dddcd1e2b35d83b236664665c,conservation
c4ef6e7dddcd1e2b35d83b236664665c,environment
c4ef6e7dddcd1e2b35d83b236664665c,climate change
c4ef6e7dddcd1e2b35d83b236664665c,animals
c4ef6e7dddcd1e2b35d83b236664665c,biodiversity
c4ef6e7dddcd1e2b35d83b236664665c,collaboration
a945374da2fabb09149a0f7467bd4138,TED
a945374da2fabb09149a0f7467bd4138,talks
a945374da2fabb09149a0f7467bd4138,teaching
a945374da2fabb09149a0f7467bd4138,empathy
a945374da2fabb09149a0f7467bd4138,mental health
a945374da2fabb09149a0f7467bd4138,family
a945374da2fabb09149a0f7467bd4138,education
a945374da2fabb09149a0f7467bd4138,compassion
a945374da2fabb09149a0f7467bd4138,student
322fec9c9085abe109b66c421847b5b0,TED
322fec9c9085abe109b66c421847b5b0,talks
322fec9c9085abe109b66c421847b5b0,animation
322fec9c9085abe109b66c421847b5b0,engineering
322fec9c9085abe109b66c421847b5b0,TED-Ed
322fec9c9085abe109b66c421847b5b0,history
322fec9c9085abe109b66c421847b5b0,education
322fec9c9085abe109b66c421847b5b0,New York
322fec9c9085abe109b66c421847b5b0,architecture
322fec9c9085abe109b66c421847b5b0,innovation
5768f4fabd45fa6844f4d2487d3843b0,TED
5768f4fabd45fa6844f4d2487d3843b0,talks
5768f4fabd45fa6844f4d2487d3843b0,global development
5768f4fabd45fa6844f4d2487d3843b0,business
5768f4fabd45fa6844f4d2487d3843b0,work
5768f4fabd45fa6844f4d2487d3843b0,economics
5768f4fabd45fa6844f4d2487d3843b0,entrepreneur
5768f4fabd45fa6844f4d2487d3843b0,Internet
5768f4fabd45fa6844f4d2487d3843b0,markets
5768f4fabd45fa6844f4d2487d3843b0,technology
897bcd0a20078450c29078ec814d4b64,TED
897bcd0a20078450c29078ec814d4b64,talks
897bcd0a20078450c29078ec814d4b64,animation
897bcd0a20078450c29078ec814d4b64,TED-Ed
897bcd0a20078450c29078ec814d4b64,education
897bcd0a20078450c29078ec814d4b64,medical research
897bcd0a20078450c29078ec814d4b64,invention
897bcd0a20078450c29078ec814d4b64,medicine
897bcd0a20078450c29078ec814d4b64,disease
897bcd0a20078450c29078ec814d4b64,science
897bcd0a20078450c29078ec814d4b64,innovation
897bcd0a20078450c29078ec814d4b64,bacteria
897bcd0a20078450c29078ec814d4b64,biology
897bcd0a20078450c29078ec814d4b64,illness
f8a5e537042d053d1a40eaee384485f4,TED
f8a5e537042d053d1a40eaee384485f4,talks
f8a5e537042d053d1a40eaee384485f4,art
f8a5e537042d053d1a40eaee384485f4,creativity
f8a5e537042d053d1a40eaee384485f4,collaboration
f8a5e537042d053d1a40eaee384485f4,culture
f8a5e537042d053d1a40eaee384485f4,TED Fellows
999da222740769610b7db88cbf94ba9a,TED
999da222740769610b7db88cbf94ba9a,talks
999da222740769610b7db88cbf94ba9a,business
999da222740769610b7db88cbf94ba9a,work
999da222740769610b7db88cbf94ba9a,relationships
6b62f974f6187d19f5d069ac881feffc,TED
6b62f974f6187d19f5d069ac881feffc,talks
6b62f974f6187d19f5d069ac881feffc,personal growth
6b62f974f6187d19f5d069ac881feffc,work
6b62f974f6187d19f5d069ac881feffc,work-life balance
8e80bba9d2e863a2fa15072ef37c1fb6,TED
8e80bba9d2e863a2fa15072ef37c1fb6,talks
8e80bba9d2e863a2fa15072ef37c1fb6,work-life balance
8e80bba9d2e863a2fa15072ef37c1fb6,work
8e80bba9d2e863a2fa15072ef37c1fb6,parenting
8e80bba9d2e863a2fa15072ef37c1fb6,family
8e80bba9d2e863a2fa15072ef37c1fb6,children
4206a35aab53cc14eba41ff7b522d512,TED
4206a35aab53cc14eba41ff7b522d512,talks
4206a35aab53cc14eba41ff7b522d512,work
4206a35aab53cc14eba41ff7b522d512,money
4206a35aab53cc14eba41ff7b522d512,work-life balance
4206a35aab53cc14eba41ff7b522d512,finance
8afe02574056d9613882a7e154a323cd,TED
8afe02574056d9613882a7e154a323cd,talks
8afe02574056d9613882a7e154a323cd,business
8afe02574056d9613882a7e154a323cd,work
8afe02574056d9613882a7e154a323cd,communication
eec0cced1e161afa06f2b960172f594f,TED
eec0cced1e161afa06f2b960172f594f,talks
eec0cced1e161afa06f2b960172f594f,emotions
eec0cced1e161afa06f2b960172f594f,business
eec0cced1e161afa06f2b960172f594f,work
d3b4e1203912771d309ca2380e2499b5,TED
d3b4e1203912771d309ca2380e2499b5,talks
d3b4e1203912771d309ca2380e2499b5,business
d3b4e1203912771d309ca2380e2499b5,creativity
d3b4e1203912771d309ca2380e2499b5,work
e2a0ee18c81b70255bd2a16bb8249efa,TED
e2a0ee18c81b70255bd2a16bb8249efa,talks
e2a0ee18c81b70255bd2a16bb8249efa,business
e2a0ee18c81b70255bd2a16bb8249efa,work
e2a0ee18c81b70255bd2a16bb8249efa,decision-making
a3435555d268a43bb92e988155368223,TED
a3435555d268a43bb92e988155368223,talks
a3435555d268a43bb92e988155368223,entertainment
a3435555d268a43bb92e988155368223,technology
a3435555d268a43bb92e988155368223,movies
a3435555d268a43bb92e988155368223,film
a3435555d268a43bb92e988155368223,creativity
fe84d0cadc3c4223f4c3b591b8c98d4e,TED
fe84d0cadc3c4223f4c3b591b8c98d4e,talks
fe84d0cadc3c4223f4c3b591b8c98d4e,design
fe84d0cadc3c4223f4c3b591b8c98d4e,film
fe84d0cadc3c4223f4c3b591b8c98d4e,movies
fe84d0cadc3c4223f4c3b591b8c98d4e,television
fe84d0cadc3c4223f4c3b591b8c98d4e,media
a66be2eb55146d1a3d3b260e7b68a854,TED
a66be2eb55146d1a3d3b260e7b68a854,talks
a66be2eb55146d1a3d3b260e7b68a854,TED-Ed
a66be2eb55146d1a3d3b260e7b68a854,animation
a66be2eb55146d1a3d3b260e7b68a854,education
a66be2eb55146d1a3d3b260e7b68a854,math
cac248b0da47c9e5f7ee15c6a33da68a,TED
cac248b0da47c9e5f7ee15c6a33da68a,talks
cac248b0da47c9e5f7ee15c6a33da68a,farming
cac248b0da47c9e5f7ee15c6a33da68a,animals
cac248b0da47c9e5f7ee15c6a33da68a,humanity
cac248b0da47c9e5f7ee15c6a33da68a,Africa
cac248b0da47c9e5f7ee15c6a33da68a,sustainability
9477b810e01661d29601d8c572b281bd,TED
9477b810e01661d29601d8c572b281bd,talks
9477b810e01661d29601d8c572b281bd,poverty
9477b810e01661d29601d8c572b281bd,global issues
9477b810e01661d29601d8c572b281bd,big problems
9477b810e01661d29601d8c572b281bd,global development
9477b810e01661d29601d8c572b281bd,architecture
9477b810e01661d29601d8c572b281bd,cities
9477b810e01661d29601d8c572b281bd,infrastructure
9477b810e01661d29601d8c572b281bd,humanity
9477b810e01661d29601d8c572b281bd,urban planning
def79f9a3f3a0cb22484dcc758adc6a4,TED
def79f9a3f3a0cb22484dcc758adc6a4,talks
def79f9a3f3a0cb22484dcc758adc6a4,science
def79f9a3f3a0cb22484dcc758adc6a4,sustainability
def79f9a3f3a0cb22484dcc758adc6a4,technology
def79f9a3f3a0cb22484dcc758adc6a4,physics
def79f9a3f3a0cb22484dcc758adc6a4,energy
def79f9a3f3a0cb22484dcc758adc6a4,engineering
26dc8d09d322b82a33bc62e127431647,TED
26dc8d09d322b82a33bc62e127431647,talks
26dc8d09d322b82a33bc62e127431647,humor
26dc8d09d322b82a33bc62e127431647,medicine
26dc8d09d322b82a33bc62e127431647,health
26dc8d09d322b82a33bc62e127431647,illness
26dc8d09d322b82a33bc62e127431647,empathy
26dc8d09d322b82a33bc62e127431647,life
26dc8d09d322b82a33bc62e127431647,health care
26dc8d09d322b82a33bc62e127431647,art
26dc8d09d322b82a33bc62e127431647,children
26dc8d09d322b82a33bc62e127431647,play
dc0ed4137fb333390def20ec1672cd55,TED
dc0ed4137fb333390def20ec1672cd55,talks
dc0ed4137fb333390def20ec1672cd55,animation
dc0ed4137fb333390def20ec1672cd55,history
dc0ed4137fb333390def20ec1672cd55,TED-Ed
dc0ed4137fb333390def20ec1672cd55,identity
dc0ed4137fb333390def20ec1672cd55,religion
dc0ed4137fb333390def20ec1672cd55,education
dc0ed4137fb333390def20ec1672cd55,politics
dc0ed4137fb333390def20ec1672cd55,government
dc0ed4137fb333390def20ec1672cd55,psychology
dc0ed4137fb333390def20ec1672cd55,brain
dc0ed4137fb333390def20ec1672cd55,decision-making
f17c648819219e85999cc812ccd5f29f,TED
f17c648819219e85999cc812ccd5f29f,talks
f17c648819219e85999cc812ccd5f29f,robots
f17c648819219e85999cc812ccd5f29f,future
f17c648819219e85999cc812ccd5f29f,technology
f17c648819219e85999cc812ccd5f29f,design
f17c648819219e85999cc812ccd5f29f,innovation
f17c648819219e85999cc812ccd5f29f,engineering
f17c648819219e85999cc812ccd5f29f,science
f17c648819219e85999cc812ccd5f29f,invention
