idx,main_speaker,title,details,posted,url,num_views
867a2991492291fccfdfd318a63361df,Chuck Plunkett,"When local news dies, so does democracy","Nearly 1,800 newsrooms have shuttered across the US since 2004, leaving many communities unseen, unheard and in the dark. In this passionate talk and rallying cry, journalist Chuck Plunkett explains why he rebelled against his employer to raise awareness for an industry under threat of extinction -- and makes the case for local news as an essential part of any healthy democracy.",Posted Mar 2020,https://www.ted.com/talks/chuck_plunkett_when_local_news_dies_so_does_democracy,
ad4cdcae576bb4627704c2dc1f7c097b,Alex Gendler,The Egyptian myth of Isis and the seven scorpions,"A woman in rags emerged from a swamp flanked by seven giant scorpions and approached a magnificent mansion to beg for food. But the mistress of the house took one look at her grimy clothes and unusual companions and slammed the door in her face. Little did the mistress know the woman was no ordinary beggar, but the most powerful goddess in Egypt. Alex Gendler details the myth of Isis. [Directed by Bren López Zepeda, narrated by Bethany Cutmore-Scott, music by Kevin MacLeod &amp; Nick Lavigne].",Posted Mar 2020,https://www.ted.com/talks/alex_gendler_the_egyptian_myth_of_isis_and_the_seven_scorpions,
1ffd4ddeea3bd9e7f144fb82512d5460,Renée Lertzman,How to turn climate anxiety into action,"It's normal to feel anxious or overwhelmed by climate change, says psychologist Renée Lertzman. Can we turn those feelings into something productive? In an affirming talk, Lertzman discusses the emotional effects of climate change and offers insights on how psychology can help us discover both the creativity and resilience needed to act on environmental issues.",Posted Mar 2020,https://www.ted.com/talks/renee_lertzman_how_to_turn_climate_anxiety_into_action,
8f396d984997de805747ef8f80704b39,Eva Galperin,What you need to know about stalkerware,"""Full access to a person's phone is the next best thing to full access to a person's mind,"" says cybersecurity expert Eva Galperin. In an urgent talk, she describes the emerging danger of stalkerware -- software designed to spy on someone by gaining access to their devices without their knowledge -- and calls on antivirus companies to recognize these programs as malicious in order to discourage abusers and protect victims.",Posted Feb 2020,https://www.ted.com/talks/eva_galperin_what_you_need_to_know_about_stalkerware,
ff02458be71976bcb02f62110ea42943,Alex Rosenthal,"The Tower of Epiphany | Think Like A Coder, Ep 7","This is episode 7 of our animated series ""Think Like A Coder."" This 10-episode narrative follows a girl, Ethic, and her robot companion, Hedge, as they attempt to save the world. The two embark on a quest to collect three artifacts and must solve their way through a series of programming puzzles. [Directed by Kozmonot Animation Studio, narrated by Addison Anderson].",Posted Feb 2020,https://www.ted.com/talks/alex_rosenthal_the_tower_of_epiphany_think_like_a_coder_ep_7,
dfec7476d0b3935e2983742c036c5f16,Amanda Schochet,How bumble bees inspired a network of tiny museums,"Sometimes, small things make a huge impact. After studying how bees in urban environments can survive by navigating small land patches, ecologist Amanda Schochet was inspired to build MICRO, a network of portable science museums the size of vending machines. Learn how these tiny museums are being deployed in libraries, community centers, transit hubs and elsewhere to increase public access to science.",Posted Feb 2020,https://www.ted.com/talks/amanda_schochet_how_bumble_bees_inspired_a_network_of_tiny_museums,
9d9f829178b889183e88238c5eaf6c72,Wanjira Mathai,3 ways to uproot a culture of corruption,"Corruption is a constant threat in Kenya, says social entrepreneur Wanjira Mathai -- and to stop it there (or anywhere else), we need to intervene early. Following the legacy of her mother, political activist and Nobel Prize recipient Wangari Maathai, Mathai shares three strategies to uproot a culture of corruption by teaching children and young people about leadership, purpose and integrity.",Posted Feb 2020,https://www.ted.com/talks/wanjira_mathai_3_ways_to_uproot_a_culture_of_corruption,
6f621f5283ff22ef866fd68ff47f97b5,Rebecca Knill,How technology has changed what it's like to be deaf,"""Complete silence is very addictive,"" says Rebecca Knill, a writer who has cochlear implants that enable her to hear. In this funny, insightful talk, she explores the evolution of assistive listening technology, the outdated way people still respond to deafness and how we can shift our cultural understanding of ability to build a more inclusive world. ""Technology has come so far,"" Knill says. ""Our mindset just needs to catch up.""",Posted Feb 2020,https://www.ted.com/talks/rebecca_knill_how_technology_has_changed_what_it_s_like_to_be_deaf,
8655d2ca31708e6a43dcba0f65452dd1,Sara Sanford,How to design gender bias out of your workplace,"Equity expert Sara Sanford offers a certified playbook that helps companies go beyond good intentions, using a data-driven standard to actively counter unconscious bias and foster gender equity -- by changing how workplaces operate, not just how people think.",Posted Feb 2020,https://www.ted.com/talks/sara_sanford_how_to_design_gender_bias_out_of_your_workplace,
854b552c65bb2526ae19ed18038aa119,Gerd Gigerenzer,Why do people fear the wrong things?,"A new drug reduces the risk of heart attacks by 40%. Shark attacks are up by a factor of two. Drinking a liter of soda per day doubles your chance of developing cancer. These are all examples of a common way risk is presented in news articles, and can often be misleading. So how can we better evaluate risk? Gerd Gigerenzer explores the difference between relative and absolute risk. [Directed by Visorama, narrated by Addison Anderson].",Posted Feb 2020,https://www.ted.com/talks/gerd_gigerenzer_why_do_people_fear_the_wrong_things,
e8dc3fb78601eda527258b55b58250f4,Fang Ruan,Management lessons from Chinese business and philosophy,"Business management in China is changing, says consultant Fang Ruan. Learn how Chinese entrepreneurs -- long guided by Confucianism's emphasis on authority and regulation -- are now looking to Taoist philosophy for a new, dynamic leadership style that believes things spontaneously transform and naturally achieve perfection when they're supported, not controlled.",Posted Feb 2020,https://www.ted.com/talks/fang_ruan_management_lessons_from_chinese_business_and_philosophy,
80918fa489ba8bc87b16357283b3fafb,Kenny Coogan,"Vultures: The acid-puking, plague-busting heroes of the ecosystem","In the African grasslands, a gazelle suffering from tuberculosis takes its last breath. The animal's corpse threatens to infect the water, but for the vulture, this isn't a problem: it's a feast. With a stomach of steel that can digest diseased meat and waste, vultures are essential to removing dangerous pathogens from ecosystems. Kenny Coogan explores the importance of the desert's cleanup crew. [Directed by Katarina Jukić, narrated by Addison Anderson].",Posted Feb 2020,https://www.ted.com/talks/kenny_coogan_vultures_the_acid_puking_plague_busting_heroes_of_the_ecosystem,
dff62bf34eef0948018f3e237c140df2,Kristen Wenz,What if a single human right could change the world?,"More than a billion people worldwide, mostly children, do not have a legal identity. In many countries, this means they can't get access to vital services like health care and education, says legal identity expert Kristen Wenz. She discusses why this problem is one of the greatest human rights violations of our time -- and shares five strategies to ensure everyone can get registered and protected.",Posted Feb 2020,https://www.ted.com/talks/kristen_wenz_what_if_a_single_human_right_could_change_the_world,
8411dfc2328b8699f4f6667448375074,Curtis Austin,The real story of the Black Panther Party,"Activist and historian Curtis Austin was labeled a felon after being questioned about his research on the Black Panther Party. In this eye-opening talk, he lays out the history of the organization and its political successes, explaining how his experience reflects the group's misrepresented legacy.",Posted Feb 2020,https://www.ted.com/talks/curtis_austin_the_real_story_of_the_black_panther_party,
c43ada5a4cc9d4a524a8e59d8a609f5f,Diego Prilusky,How volumetric video brings a new dimension to filmmaking,"In this talk and tech demo, filmmaker Diego Prilusky introduces the next chapter in moviemaking: volumetric video, a 360-degree experience powered by hundreds of cameras that capture light and motion from every angle. Check out how this technology creates a new type of immersive storytelling -- and catch Prilusky's reshoot of an iconic dance number from ""Grease"" captured with volumetric video.",Posted Feb 2020,https://www.ted.com/talks/diego_prilusky_how_volumetric_video_brings_a_new_dimension_to_filmmaking,
860a90e8e36b7082b0a0f6eeb20157b0,Clarice Phelps,How I claimed a seat at the periodic table,"In this personal talk, nuclear chemist Clarice Phelps -- the first African-American woman involved in the discovery of a chemical element -- debunks the myth of solitary genius and challenges institutional elitism by sharing stories of women of color making their way in science. ",Posted Feb 2020,https://www.ted.com/talks/clarice_phelps_how_i_claimed_a_seat_at_the_periodic_table,
